seed,pass,batch,ID,is_finite,loss,wrd
1987,second,23,11379,True,2.692784309387207,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.586115598678589,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.9581165313720703,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.6110849380493164,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.720472574234009,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.755028247833252,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.36924409866333,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.2571446895599365,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.989501714706421,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.5658411979675293,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.8054559230804443,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.8616833686828613,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.7039716243743896,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.8227782249450684,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.670717477798462,FORTY THREE SIXTY NINE
1987,second,43,557,True,2.9466681480407715,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.74635648727417,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,True,4.285003185272217,(UNINTELLIGIBLE)
1987,second,47,11161,True,3.8307175636291504,WILCO T W A TEN
1987,second,48,20672,True,2.702380657196045,AMERICAN AH THIRTEEN THIRTY TWO
1987,second,49,23683,True,0.0,ASEA THREE THIRTY FIVE REGIONAL APPROACH ROGER
1987,second,50,25572,True,3.2650527954101562,FIVE SIX QUEBEC ROGER
1987,second,51,1194,True,0.0,CARE EIGHTY THREE HAS THE TRAFFIC SIR
1987,second,52,18908,True,2.7559902667999268,BE ABOUT TWELVE OR THIRTEEN MILES
1987,second,53,27099,True,2.9396445751190186,IN SIGHT TAXI TO PARKING
1987,second,54,23756,True,3.100437879562378,TWENTY FOUR FIVE WE'LL DO ALL THAT
1987,second,55,18350,True,3.928049087524414,(UNINTELLIGIBLE)
1987,second,56,29144,True,2.8301336765289307,THREE SIXTY FIVE ROGER
1987,second,57,16213,True,2.7609517574310303,GOOD DAY UNITED SIX ELEVEN
1987,second,58,10742,True,2.7784080505371094,AH DID YOU HAVE THE AIRPORT IN SIGHT
1987,second,59,24408,True,2.5830674171447754,THIRTY FIVE RIGHT TEN NINETY SIX
1987,second,60,7560,True,2.655604600906372,LOOKING FOUR NINETY THREE
1987,second,61,28558,True,2.4696733951568604,AMERICAN THIRTEEN FORTY ONE
1987,second,62,27305,True,2.7346463203430176,SECOND M D EIGHTY AT THIRTY TWO IS WHO
1987,second,63,20354,True,2.9083003997802734,AFFIRMATIVE AMERICAN FORTY THREE
1987,second,64,2413,True,3.057269334793091,DELTA TWO OH TWO SLOWING
1987,second,65,14603,True,3.93501877784729,(UNINTELLIGIBLE)
1987,second,66,3792,True,0.0,THREE EIGHT OH SIX CLEARED FOR THE I L S
1987,second,67,4522,True,0.0,SORRY GO AHEAD THIRTY EIGHT FORTY THREE WITH YOU
1987,second,68,8135,True,3.063568115234375,AH WE'RE V F R PLUM ISLAND
1987,second,69,1774,True,0.0,(UNINTELLIGIBLE) IT PRETTY HAZY OUT HERE
1987,second,70,8620,True,2.8000543117523193,HENSON FORTY THREE EIGHTY SIX YOU UP
1987,second,71,1549,True,2.76117205619812,BIZEX SEVEN OH TWO ROGER
1987,second,72,7887,True,0.0,THIRTY EIGHT FORTY TWO WE HAVE HIM IN SIGHT
1987,second,73,12007,True,2.4283981323242188,MIDEX TWENTY SEVEN TWENTY ONE ROGER
1987,second,74,12149,True,2.9236321449279785,ALPHA MIKE OUT OF FOUR FOR THREE
1987,second,75,12304,True,2.7683708667755127,YEAH I THINK YOU SAID US MAYBE NOT
1987,second,76,13893,True,0.0,U S AIR FORTY SEVEN CONTACT DEPARTURE GOOD NIGHT
1987,second,77,7552,True,2.5670413970947266,ONE EIGHTY FOUR THIRTY THREE
1987,second,78,14000,True,0.0,TRUMP SIXTY FIVE TWENTY CONTACT DEPARTURE
1987,second,79,9423,True,2.5152416229248047,ONE NINER ZERO ROGER
1987,second,80,6428,True,2.577653408050537,TWO THREE HOTEL ON TO HOLD
1987,second,81,9458,True,3.248267412185669,ALL RIGHT PROCEED DIRECT RICHMOND
1987,second,82,22258,True,2.5567309856414795,TEN EIGHTY ONE IS LOOKING
1987,second,83,24659,True,0.0,EIGHT THOUSAND SOUTHWEST FOUR FORTY NINE
1987,second,84,20730,True,3.2378427982330322,SIX FIFTY TWO SPEED OKAY
1987,second,85,7169,True,2.811635971069336,THANK YOU THREE ZERO NOVEMBER
1987,second,86,24582,True,4.079648971557617,(UNINTELLIGIBLE)
1987,second,87,28775,True,2.8862924575805664,AMERICAN TWELVE SEVENTY FOUR TOWER
1987,second,88,28175,True,2.721982002258301,CLEARED TO LAND ELEVEN FORTY SIX
1987,second,89,18501,True,0.0,AMERICAN NINETY FIVE REMAIN ON THIS FREQUENCY
1987,second,90,16598,True,3.1314926147460938,CAN'T MAKE THAT ONE
1987,second,91,20827,True,2.646071672439575,ASEA THREE SIXTY TWO YOU WITH ME
1987,second,92,17197,True,2.601033926010132,DELTA THREE OH SEVEN ROGER
1987,second,93,19940,True,0.0,CLEARED FOR THE APPROACH DELTA FOUR TWENTY SIX
1987,second,94,19938,True,2.6693203449249268,SEVEN TWENTY FIVE TO FOUR THOUSAND
1987,second,95,1161,True,2.71663761138916,U S AIR TWELVE THIRTY THREE BOSTON
1987,second,96,6754,True,2.6884829998016357,CLEARED TO GO THIRTY FIVE SIXTY TWO
1987,second,97,29505,True,2.9800736904144287,CHAPARRAL SEVEN SEVENTEEN 'S READY
1987,second,98,19333,True,0.0,ZERO SEVEN ZERO AMERICAN TWELVE SEVENTY
1987,second,99,28160,True,2.705669641494751,LOUD AND CLEAR ASEA FOUR FIFTY FIVE
1987,second,100,14559,True,2.6995439529418945,CLEARED TO GO CONTINENTAL THREE TWENTY
1987,second,101,26341,True,2.8862500190734863,SEVEN THIRTY SIX THANK YOU GOOD DAY
1987,second,102,20776,True,2.6620776653289795,THREE THIRTY FIVE ZERO TWO ZERO
1987,second,103,28629,True,2.7615883350372314,CLEARED TO LAND ASEA FOUR SIXTY EIGHT
1987,second,104,5765,True,3.0862033367156982,CLIPPER FIVE FORTY SEVEN
1987,second,105,9053,True,4.0195698738098145,TWO FIFTY PAPA FOX
1987,second,106,27140,True,0.0,TWIN CESSNA THREE THREE ALPHA DELTA GROUND
1987,second,107,17212,True,2.4115278720855713,TWENTY ONE SEVEN FORTY FOUR OH ONE
1987,second,108,20592,True,2.544231653213501,THREE SIX RIGHT AH FIVE ELEVEN
1987,second,109,10971,True,2.5037262439727783,NINETEEN ONE NORTHWEST TWO THIRTY FOUR
1987,second,110,11908,True,2.616943120956421,SEVENTEEN SIXTY FIVE
1987,second,111,26799,True,3.943946361541748,EASY IS CLEAR
1987,second,112,27998,True,0.0,AMERICAN ELEVEN FIFTY THREE WE'LL CROSS
1987,second,113,26976,True,3.8632829189300537,(UNINTELLIGIBLE)
1987,second,114,29155,True,0.0,AMERICAN EIGHT SIXTEEN AFFIRMATIVE
1987,second,115,289,True,2.6936755180358887,ONE SEVENTY ATLANTIC FOUR OH FIVE
1987,second,116,26779,True,3.9540622234344482,(UNINTELLIGIBLE)
1987,second,117,1866,True,2.71755313873291,THREE SIXTY U S EIGHT FIFTY TWO
1987,second,118,7394,True,2.7654452323913574,OKAY ONE TWO ZERO POINT SIX
1987,second,119,14957,True,2.5186619758605957,SIX SIX EIGHT ZERO SEVEN WITH ME
1987,second,120,8186,True,2.4436631202697754,OH FIVE OH TEN TWENTY FOUR
1987,second,121,5132,True,3.2856311798095703,THREE FOUR TWO SIX
1987,second,122,8005,True,3.0311050415039062,TWELVE THIRTY EIGHT TRAFFIC IN SIGHT
1987,second,123,15024,True,2.450247049331665,NORTHWEST EIGHTEEN SEVENTY TWO BYE
1987,second,124,16885,True,2.3081490993499756,AND U S AIR FIVE SEVENTEEN
1987,second,125,16496,True,2.9713218212127686,FIVE SIXTY ONE GOOD DAY
1987,second,126,28001,True,0.0,YEAH AND GIVE WAY TO THE COMPANY AT THE HIGH SPEED
1987,second,127,10073,True,2.545961380004883,DIRECT LINDEN PACER FIVE TWO
1987,second,128,8652,True,2.7264671325683594,ONE THREE FOUR TWO SEVEN THREE EIGHT
1987,second,129,13536,True,2.6651246547698975,NORTHWEST TWO THIRTY NINE ROGER
1987,second,130,14910,True,2.72668194770813,ONE EIGHT HOTEL ROUTING APPROVED
1987,second,131,16142,True,2.8279526233673096,SIXTY FOUR THIRTY ONE CROSS
1987,second,132,2939,True,2.4787325859069824,NERA THIRTY SEVEN FIFTY SIX ROGER
1987,second,133,1545,True,2.625471353530884,BIZEX SEVEN OH TWO HAS THE SHORT
1987,second,134,16739,True,2.9479384422302246,I'M SORRY REPEAT THAT LAST PART
1987,second,135,27947,True,2.902719497680664,YES CAN YOU ACCEPT THREE FIVE LEFT
1987,second,136,2752,True,2.5911171436309814,THREE THREE ZERO THREE FORTY SIX
1987,second,137,594,True,2.6337924003601074,AMERICAN NINETY FOUR HEAVY SO LONG
1987,second,138,27171,True,2.723780393600464,WHO'S THE HEAVY TEN OFF AT THIRTY TWO
1987,second,139,10060,True,2.642179012298584,DIRECT ARMEL FOR ONE EIGHT FIVE
1987,second,140,24139,True,0.0,DOWN TO EIGHT AMERICAN THIRTEEN FIFTY FIVE
1987,second,141,19587,True,0.0,FIVE ELEVEN ZERO ONE ZERO DOWN TO THREE
1987,second,142,6863,True,2.5763332843780518,U S AIR TWELVE FIFTY THREE
1987,second,143,6186,True,2.772299289703369,CALLING BOSTON TOWER SAY AGAIN
1987,second,144,20561,True,2.870021104812622,DOWN TO THREE AMERICAN SIX HUNDRED
1987,second,145,23099,True,4.204535961151123,(UNINTELLIGIBLE)
1987,second,146,7736,True,2.643815279006958,THAT IS CORRECT SIR HAVE A NICE DAY
1987,second,147,25707,True,2.651458978652954,ZERO SEVEN ZERO SEVEN FORTY-TWO
1987,second,148,14304,True,0.0,CLEARED FOR TAKEOFF CACTUS FOUR SEVEN NINE (UNINTELLIGIBLE)
1987,second,149,28897,True,2.508509874343872,EIGHT TWENTY FOUR NORTH ON ECHO
1987,second,150,6654,True,2.897738218307495,ONE FOUR ZERO DEPARTURE GOOD DAY SIR
1987,second,151,25395,True,2.6980197429656982,FIVE THOUSAND DELTA SIX NINETY FOUR
1987,second,152,21495,False,nan,ONE SEVEN THOUSAND SOUTHWEST FORTY-THREE
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.795598268508911,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.283461570739746,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7579658031463623,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.183065176010132,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.6096320152282715,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5408923625946045,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.974970817565918,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,4.012200355529785,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5432815551757812,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.854457139968872,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.6827239990234375,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.9336421489715576,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.816939353942871,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.4075093269348145,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.9118337631225586,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.73527455329895,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.644075870513916,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,3.101914405822754,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.6684510707855225,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.571640729904175,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.1525585651397705,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6271541118621826,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.622117757797241,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,False,nan,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.799854278564453,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2855756282806396,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.738234043121338,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.1651082038879395,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.6153504848480225,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.571488380432129,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.9494292736053467,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,3.0005178451538086,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5934836864471436,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.8498220443725586,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.700037956237793,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.7555415630340576,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.785316228866577,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.370454788208008,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.9119439125061035,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.7392804622650146,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.5804483890533447,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.9126291275024414,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.6684629917144775,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.354564905166626,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.3039262294769287,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.684770107269287,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.6198816299438477,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.990727663040161,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.5499143600463867,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.657259464263916,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.8307580947875977,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.2008533477783203,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,False,nan,ONE NINETEEN ONE GOOD DAY
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7994308471679688,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2928082942962646,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7530336380004883,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.1716980934143066,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.58811092376709,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5635221004486084,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.980574607849121,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.8787200450897217,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5560457706451416,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.862760305404663,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.7371699810028076,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.7790071964263916,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.9165072441101074,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.399977445602417,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.5690560340881348,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.7657828330993652,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.6094911098480225,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,3.01902437210083,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.749370574951172,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.6205527782440186,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.1171681880950928,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.631948232650757,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.5935544967651367,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.812753200531006,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.5399208068847656,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.730053663253784,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.90879225730896,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.3528504371643066,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.2116684913635254,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.9453749656677246,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.5716986656188965,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.7558605670928955,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.8895018100738525,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.6165034770965576,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.8055295944213867,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,True,2.7745003700256348,FORTY THREE SIXTY NINE
1987,second,43,557,True,2.7323873043060303,CORRECTING NORTHWEST ONE EIGHTY TWO
1987,second,44,8780,True,2.765197515487671,NINER THOUSAND CACTUS FIFTY FOUR
1987,second,45,19519,True,0.0,THREE THOUSAND DELTA ELEVEN THIRTY SEVEN
1987,second,46,24410,True,4.230646133422852,(UNINTELLIGIBLE)
1987,second,47,11161,True,3.604576587677002,WILCO T W A TEN
1987,second,48,20672,True,3.074171781539917,AMERICAN AH THIRTEEN THIRTY TWO
1987,second,49,23683,True,0.0,ASEA THREE THIRTY FIVE REGIONAL APPROACH ROGER
1987,second,50,25572,True,3.210289478302002,FIVE SIX QUEBEC ROGER
1987,second,51,1194,True,0.0,CARE EIGHTY THREE HAS THE TRAFFIC SIR
1987,second,52,18908,True,2.7726004123687744,BE ABOUT TWELVE OR THIRTEEN MILES
1987,second,53,27099,True,3.407311201095581,IN SIGHT TAXI TO PARKING
1987,second,54,23756,True,3.07458233833313,TWENTY FOUR FIVE WE'LL DO ALL THAT
1987,second,55,18350,True,4.121405124664307,(UNINTELLIGIBLE)
1987,second,56,29144,True,2.858093738555908,THREE SIXTY FIVE ROGER
1987,second,57,16213,True,2.7144458293914795,GOOD DAY UNITED SIX ELEVEN
1987,second,58,10742,True,2.789937973022461,AH DID YOU HAVE THE AIRPORT IN SIGHT
1987,second,59,24408,False,nan,THIRTY FIVE RIGHT TEN NINETY SIX
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.7983131408691406,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2857675552368164,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.772800922393799,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.144015073776245,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.7002663612365723,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5549073219299316,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.918872117996216,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,3.9518840312957764,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.5728917121887207,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.8373656272888184,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.697746753692627,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.8645265102386475,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.9851865768432617,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.4681649208068848,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.433593988418579,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.721179246902466,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.5848560333251953,SEVEN NINETY FOUR ROGER
1987,second,18,24621,True,2.891542434692383,AMERICAN ONE SEVENTY EIGHT APPROACH
1987,second,19,24202,True,2.6551737785339355,ONE NINETY AND SWITCHING GOOD DAY
1987,second,20,5593,True,3.746886730194092,FOUR FIFTY NINE
1987,second,21,21434,True,0.0,THREE TWO EIGHTY-FIVE WE'LL SEE YOU
1987,second,22,15407,True,3.269991636276245,AH WE TAKE IT TO THE END THANK YOU
1987,second,23,11379,True,2.6505091190338135,GOOD DAY UNITED SIXTEEN NINETY FOUR
1987,second,24,13168,True,0.0,REPORT THE FIELD FORTY FOUR TWENTY ONE
1987,second,25,17293,True,2.6263184547424316,EAGLE ONE WASHINGTON TOWER
1987,second,26,8095,True,2.97860050201416,AH DELTA WHISKEY YOU'RE UNREADABLE
1987,second,27,18505,True,2.6041858196258545,OKAY WE'LL MAINTAIN ONE NINETY
1987,second,28,20503,True,2.7079625129699707,ZERO EIGHT ZERO SEVEN OH SIX
1987,second,29,7349,True,2.7966580390930176,TWO SEVEN TWO THANKS FOR YOUR HELP
1987,second,30,10201,True,3.1746082305908203,OKAY THANKS A LOT SIR
1987,second,31,7588,True,0.0,WE BE LOOKING DELTA SEVEN THIRTY ONE
1987,second,32,186,True,2.2478702068328857,ONE NINETEEN ONE GOOD DAY
1987,second,33,9052,True,2.8012564182281494,AND FLY HEADING TWO FIVE ZERO
1987,second,34,15822,True,0.0,TROOPER EIGHT FREQUENCY CHANGE APPROVED WE'LL SEE YOU LATER
1987,second,35,12687,True,2.657709836959839,DOWN TO THREE SEVENTEEN SIXTY FIVE
1987,second,36,19187,True,0.0,ONE THREE ZERO AMERICAN TWELVE SEVENTY FOUR
1987,second,37,19388,True,2.787205696105957,FIVE THOUSAND FOURTEEN FOURTEEN
1987,second,38,10515,True,2.9379231929779053,WE'RE LOOKING ONE PAPA HOTEL
1987,second,39,21561,True,2.627885103225708,DELTA TEN FOURTEEN HEAVY WILCO
1987,second,40,2963,True,2.8200864791870117,BIZEX FOUR FOURTEEN IS WITH YOU
1987,second,41,15568,True,0.0,(UNINTELLIGIBLE) CLEARED TO LAND THANK YOU
1987,second,42,16526,False,nan,FORTY THREE SIXTY NINE
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.8048605918884277,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2517008781433105,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7389636039733887,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.1585185527801514,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.599151611328125,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,False,nan,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,0,11910,True,0.0,ONE NINETEEN ONE THANK YOU GOOD DAY
1987,second,1,5425,True,3.8083455562591553,EIGHTEEN TWENTY FIVE SO LONG
1987,second,2,17701,True,3.2718844413757324,YEAH ANY CHANCE OF THIRTY SIX
1987,second,3,18902,True,2.7343711853027344,ONE NINETY DELTA THREE EIGHTY SIX
1987,second,4,29231,True,3.099097490310669,UNITED FOUR FIFTY WE 'LL HOLD SHORT
1987,second,5,23449,True,2.5605814456939697,ONE NINETY ASEA FOUR SIXTY SIX
1987,second,6,10856,True,2.5245745182037354,ROGER REDUCE TO ONE NINER ZERO KNOTS
1987,second,7,15447,True,2.970397710800171,GOOD DAY BIZEX SIX THIRTY EIGHT
1987,second,8,25639,True,2.89631986618042,THIRTY-TWO ONE DELTA FOUR TWENTY-SIX
1987,second,9,10069,True,2.519556999206543,ONE ONE THOUSAND HOTEL CHARLIE
1987,second,10,435,True,2.794764518737793,CACTUS EIGHT TWENTY SIX ROGER
1987,second,11,13599,True,2.7728517055511475,MIDEX FOUR FIFTEEN ANY LEFT TURN
1987,second,12,16498,True,2.9991183280944824,EIGHTEEN THIRTY SEVEN
1987,second,13,2409,True,2.6789467334747314,OKAY THIRTY EIGHT TWENTY FIVE
1987,second,14,11791,True,3.7670154571533203,SIXTY FIVE ELEVEN
1987,second,15,20731,True,3.7524893283843994,YEAH IT LOOKS REAL GOOD RIGHT NOW
1987,second,16,11715,True,2.7985756397247314,EXPECT ABOUT A TEN MILE FINAL
1987,second,17,19292,True,2.604679822921753,SEVEN NINETY FOUR ROGER
